# EUC,SJIS
0xdcb9,0x9eb7
0xdcba,0x9eb8
0xdcbb,0x9eb9
0xdcbc,0x9eba
0xdcbd,0x9ebb
0xdcbe,0x9ebc
0xdcbf,0x9ebd
0xdcc0,0x9ebe
0xdcc1,0x9ebf
0xdcc2,0x9ec0
0xdcc3,0x9ec1
0xdcc4,0x9ec2
0xdcc5,0x9ec3
0xdcc6,0x9ec4
0xdcc7,0x9ec5
0xdcc8,0x9ec6
0xdcc9,0x9ec7
0xdcca,0x9ec8
0xdccb,0x9ec9
0xdccc,0x9eca
0xdccd,0x9ecb
0xdcce,0x9ecc
0xdccf,0x9ecd
0xdcd0,0x9ece
0xdcd1,0x9ecf
0xdcd2,0x9ed0
0xdcd3,0x9ed1
0xdcd4,0x9ed2
0xdcd5,0x9ed3
0xdcd6,0x9ed4
0xdcd7,0x9ed5
0xdcd8,0x9ed6
0xdcd9,0x9ed7
0xdcda,0x9ed8
0xdcdb,0x9ed9
0xdcdc,0x9eda
0xdcdd,0x9edb
0xdcde,0x9edc
0xdcdf,0x9edd
0xdce0,0x9ede
0xdce1,0x9edf
0xdce2,0x9ee0
0xdce3,0x9ee1
0xdce4,0x9ee2
0xdce5,0x9ee3
0xdce6,0x9ee4
0xdce7,0x9ee5
0xdce8,0x9ee6
0xdce9,0x9ee7
0xdcea,0x9ee8
0xdceb,0x9ee9
0xdcec,0x9eea
0xdced,0x9eeb
0xdcee,0x9eec
0xdcef,0x9eed
0xdcf0,0x9eee
0xdcf1,0x9eef
0xdcf2,0x9ef0
0xdcf3,0x9ef1
0xdcf4,0x9ef2
0xdcf5,0x9ef3
0xdcf6,0x9ef4
0xdcf7,0x9ef5
0xdcf8,0x9ef6
0xdcf9,0x9ef7
0xdcfa,0x9ef8
0xdcfb,0x9ef9
0xdcfc,0x9efa
0xdcfd,0x9efb
0xdcfe,0x9efc
0xdda1,0x9f40
0xdda2,0x9f41
0xdda3,0x9f42
0xdda4,0x9f43
0xdda5,0x9f44
0xdda6,0x9f45
0xdda7,0x9f46
0xdda8,0x9f47
0xdda9,0x9f48
0xddaa,0x9f49
0xddab,0x9f4a
0xddac,0x9f4b
0xddad,0x9f4c
0xddae,0x9f4d
0xddaf,0x9f4e
0xddb0,0x9f4f
0xddb1,0x9f50
0xddb2,0x9f51
0xddb3,0x9f52
0xddb4,0x9f53
0xddb5,0x9f54
0xddb6,0x9f55
0xddb7,0x9f56
0xddb8,0x9f57
0xddb9,0x9f58
0xddba,0x9f59
0xddbb,0x9f5a
0xddbc,0x9f5b
0xddbd,0x9f5c
0xddbe,0x9f5d
0xddbf,0x9f5e
0xddc0,0x9f5f
0xddc1,0x9f60
0xddc2,0x9f61
0xddc3,0x9f62
0xddc4,0x9f63
0xddc5,0x9f64
0xddc6,0x9f65
0xddc7,0x9f66
0xddc8,0x9f67
0xddc9,0x9f68
0xddca,0x9f69
0xddcb,0x9f6a
0xddcc,0x9f6b
0xddcd,0x9f6c
0xddce,0x9f6d
0xddcf,0x9f6e
0xddd0,0x9f6f
0xddd1,0x9f70
0xddd2,0x9f71
0xddd3,0x9f72
0xddd4,0x9f73
0xddd5,0x9f74
0xddd6,0x9f75
0xddd7,0x9f76
0xddd8,0x9f77
0xddd9,0x9f78
0xddda,0x9f79
0xdddb,0x9f7a
0xdddc,0x9f7b
0xdddd,0x9f7c
0xddde,0x9f7d
0xdddf,0x9f7e
0xdde0,0x9f80
0xdde1,0x9f81
0xdde2,0x9f82
0xdde3,0x9f83
0xdde4,0x9f84
0xdde5,0x9f85
0xdde6,0x9f86
0xdde7,0x9f87
0xdde8,0x9f88
0xdde9,0x9f89
0xddea,0x9f8a
0xddeb,0x9f8b
0xddec,0x9f8c
0xdded,0x9f8d
0xddee,0x9f8e
0xddef,0x9f8f
0xddf0,0x9f90
0xddf1,0x9f91
0xddf2,0x9f92
0xddf3,0x9f93
0xddf4,0x9f94
0xddf5,0x9f95
0xddf6,0x9f96
0xddf7,0x9f97
0xddf8,0x9f98
0xddf9,0x9f99
0xddfa,0x9f9a
0xddfb,0x9f9b
0xddfc,0x9f9c
0xddfd,0x9f9d
0xddfe,0x9f9e
0xdea1,0x9f9f
0xdea2,0x9fa0
0xdea3,0x9fa1
0xdea4,0x9fa2
0xdea5,0x9fa3
0xdea6,0x9fa4
0xdea7,0x9fa5
0xdea8,0x9fa6
0xdea9,0x9fa7
0xdeaa,0x9fa8
0xdeab,0x9fa9
0xdeac,0x9faa
0xdead,0x9fab
0xdeae,0x9fac
0xdeaf,0x9fad
0xdeb0,0x9fae
0xdeb1,0x9faf
0xdeb2,0x9fb0
0xdeb3,0x9fb1
0xdeb4,0x9fb2
0xdeb5,0x9fb3
0xdeb6,0x9fb4
0xdeb7,0x9fb5
0xdeb8,0x9fb6
0xdeb9,0x9fb7
0xdeba,0x9fb8
0xdebb,0x9fb9
0xdebc,0x9fba
0xdebd,0x9fbb
0xdebe,0x9fbc
0xdebf,0x9fbd
0xdec0,0x9fbe
0xdec1,0x9fbf
0xdec2,0x9fc0
0xdec3,0x9fc1
0xdec4,0x9fc2
0xdec5,0x9fc3
0xdec6,0x9fc4
0xdec7,0x9fc5
0xdec8,0x9fc6
0xdec9,0x9fc7
0xdeca,0x9fc8
0xdecb,0x9fc9
0xdecc,0x9fca
0xdecd,0x9fcb
0xdece,0x9fcc
0xdecf,0x9fcd
0xded0,0x9fce
0xded1,0x9fcf
0xded2,0x9fd0
0xded3,0x9fd1
0xded4,0x9fd2
0xded5,0x9fd3
0xded6,0x9fd4
0xded7,0x9fd5
0xded8,0x9fd6
0xded9,0x9fd7
0xdeda,0x9fd8
0xdedb,0x9fd9
0xdedc,0x9fda
0xdedd,0x9fdb
0xdede,0x9fdc
0xdedf,0x9fdd
0xdee0,0x9fde
0xdee1,0x9fdf
0xdee2,0x9fe0
0xdee3,0x9fe1
0xdee4,0x9fe2
0xdee5,0x9fe3
0xdee6,0x9fe4
0xdee7,0x9fe5
0xdee8,0x9fe6
0xdee9,0x9fe7
0xdeea,0x9fe8
0xdeeb,0x9fe9
0xdeec,0x9fea
0xdeed,0x9feb
0xdeee,0x9fec
0xdeef,0x9fed
0xdef0,0x9fee
0xdef1,0x9fef
0xdef2,0x9ff0
0xdef3,0x9ff1
0xdef4,0x9ff2
0xdef5,0x9ff3
0xdef6,0x9ff4
0xdef7,0x9ff5
0xdef8,0x9ff6
0xdef9,0x9ff7
0xdefa,0x9ff8
0xdefb,0x9ff9
0xdefc,0x9ffa
0xdefd,0x9ffb
0xdefe,0x9ffc
0xdfa1,0xe040
0xdfa2,0xe041
0xdfa3,0xe042
0xdfa4,0xe043
0xdfa5,0xe044
0xdfa6,0xe045
0xdfa7,0xe046
0xdfa8,0xe047
0xdfa9,0xe048
0xdfaa,0xe049
0xdfab,0xe04a
0xdfac,0xe04b
0xdfad,0xe04c
0xdfae,0xe04d
0xdfaf,0xe04e
0xdfb0,0xe04f
0xdfb1,0xe050
0xdfb2,0xe051
0xdfb3,0xe052
0xdfb4,0xe053
0xdfb5,0xe054
0xdfb6,0xe055
0xdfb7,0xe056
0xdfb8,0xe057
0xdfb9,0xe058
0xdfba,0xe059
0xdfbb,0xe05a
0xdfbc,0xe05b
0xdfbd,0xe05c
0xdfbe,0xe05d
0xdfbf,0xe05e
0xdfc0,0xe05f
0xdfc1,0xe060
0xdfc2,0xe061
0xdfc3,0xe062
0xdfc4,0xe063
0xdfc5,0xe064
0xdfc6,0xe065
0xdfc7,0xe066
0xdfc8,0xe067
0xdfc9,0xe068
0xdfca,0xe069
0xdfcb,0xe06a
0xdfcc,0xe06b
0xdfcd,0xe06c
0xdfce,0xe06d
0xdfcf,0xe06e
0xdfd0,0xe06f
0xdfd1,0xe070
0xdfd2,0xe071
0xdfd3,0xe072
0xdfd4,0xe073
0xdfd5,0xe074
0xdfd6,0xe075
0xdfd7,0xe076
0xdfd8,0xe077
0xdfd9,0xe078
0xdfda,0xe079
0xdfdb,0xe07a
0xdfdc,0xe07b
0xdfdd,0xe07c
0xdfde,0xe07d
0xdfdf,0xe07e
0xdfe0,0xe080
0xdfe1,0xe081
0xdfe2,0xe082
0xdfe3,0xe083
0xdfe4,0xe084
0xdfe5,0xe085
0xdfe6,0xe086
0xdfe7,0xe087
0xdfe8,0xe088
0xdfe9,0xe089
0xdfea,0xe08a
0xdfeb,0xe08b
0xdfec,0xe08c
0xdfed,0xe08d
0xdfee,0xe08e
0xdfef,0xe08f
0xdff0,0xe090
0xdff1,0xe091
0xdff2,0xe092
0xdff3,0xe093
0xdff4,0xe094
0xdff5,0xe095
0xdff6,0xe096
0xdff7,0xe097
0xdff8,0xe098
0xdff9,0xe099
0xdffa,0xe09a
0xdffb,0xe09b
0xdffc,0xe09c
0xdffd,0xe09d
0xdffe,0xe09e
0xe0a1,0xe09f
0xe0a2,0xe0a0
0xe0a3,0xe0a1
0xe0a4,0xe0a2
0xe0a5,0xe0a3
0xe0a6,0xe0a4
0xe0a7,0xe0a5
0xe0a8,0xe0a6
0xe0a9,0xe0a7
0xe0aa,0xe0a8
0xe0ab,0xe0a9
0xe0ac,0xe0aa
0xe0ad,0xe0ab
0xe0ae,0xe0ac
0xe0af,0xe0ad
0xe0b0,0xe0ae
0xe0b1,0xe0af
0xe0b2,0xe0b0
0xe0b3,0xe0b1
0xe0b4,0xe0b2
0xe0b5,0xe0b3
0xe0b6,0xe0b4
0xe0b7,0xe0b5
0xe0b8,0xe0b6
0xe0b9,0xe0b7
0xe0ba,0xe0b8
0xe0bb,0xe0b9
0xe0bc,0xe0ba
0xe0bd,0xe0bb
0xe0be,0xe0bc
0xe0bf,0xe0bd
0xe0c0,0xe0be
0xe0c1,0xe0bf
0xe0c2,0xe0c0
0xe0c3,0xe0c1
0xe0c4,0xe0c2
0xe0c5,0xe0c3
0xe0c6,0xe0c4
0xe0c7,0xe0c5
0xe0c8,0xe0c6
0xe0c9,0xe0c7
0xe0ca,0xe0c8
0xe0cb,0xe0c9
0xe0cc,0xe0ca
0xe0cd,0xe0cb
0xe0ce,0xe0cc
0xe0cf,0xe0cd
0xe0d0,0xe0ce
0xe0d1,0xe0cf
0xe0d2,0xe0d0
0xe0d3,0xe0d1
0xe0d4,0xe0d2
0xe0d5,0xe0d3
0xe0d6,0xe0d4
0xe0d7,0xe0d5
0xe0d8,0xe0d6
0xe0d9,0xe0d7
0xe0da,0xe0d8
0xe0db,0xe0d9
0xe0dc,0xe0da
0xe0dd,0xe0db
0xe0de,0xe0dc
0xe0df,0xe0dd
0xe0e0,0xe0de
0xe0e1,0xe0df
0xe0e2,0xe0e0
0xe0e3,0xe0e1
0xe0e4,0xe0e2
0xe0e5,0xe0e3
0xe0e6,0xe0e4
0xe0e7,0xe0e5
0xe0e8,0xe0e6
0xe0e9,0xe0e7
0xe0ea,0xe0e8
0xe0eb,0xe0e9
0xe0ec,0xe0ea
0xe0ed,0xe0eb
0xe0ee,0xe0ec
0xe0ef,0xe0ed
0xe0f0,0xe0ee
0xe0f1,0xe0ef
0xe0f2,0xe0f0
0xe0f3,0xe0f1
0xe0f4,0xe0f2
0xe0f5,0xe0f3
0xe0f6,0xe0f4
0xe0f7,0xe0f5
0xe0f8,0xe0f6
0xe0f9,0xe0f7
0xe0fa,0xe0f8
0xe0fb,0xe0f9
0xe0fc,0xe0fa
0xe0fd,0xe0fb
0xe0fe,0xe0fc
0xe1a1,0xe140
0xe1a2,0xe141
0xe1a3,0xe142
0xe1a4,0xe143
0xe1a5,0xe144
0xe1a6,0xe145
0xe1a7,0xe146
0xe1a8,0xe147
0xe1a9,0xe148
0xe1aa,0xe149
0xe1ab,0xe14a
0xe1ac,0xe14b
0xe1ad,0xe14c
0xe1ae,0xe14d
0xe1af,0xe14e
0xe1b0,0xe14f
0xe1b1,0xe150
0xe1b2,0xe151
0xe1b3,0xe152
0xe1b4,0xe153
0xe1b5,0xe154
0xe1b6,0xe155
0xe1b7,0xe156
0xe1b8,0xe157
0xe1b9,0xe158
0xe1ba,0xe159
0xe1bb,0xe15a
0xe1bc,0xe15b
0xe1bd,0xe15c
0xe1be,0xe15d
0xe1bf,0xe15e
0xe1c0,0xe15f
0xe1c1,0xe160
0xe1c2,0xe161
0xe1c3,0xe162
0xe1c4,0xe163
0xe1c5,0xe164
0xe1c6,0xe165
0xe1c7,0xe166
0xe1c8,0xe167
0xe1c9,0xe168
0xe1ca,0xe169
0xe1cb,0xe16a
0xe1cc,0xe16b
0xe1cd,0xe16c
0xe1ce,0xe16d
0xe1cf,0xe16e
0xe1d0,0xe16f
0xe1d1,0xe170
0xe1d2,0xe171
0xe1d3,0xe172
0xe1d4,0xe173
0xe1d5,0xe174
0xe1d6,0xe175
0xe1d7,0xe176
0xe1d8,0xe177
0xe1d9,0xe178
0xe1da,0xe179
0xe1db,0xe17a
0xe1dc,0xe17b
0xe1dd,0xe17c
0xe1de,0xe17d
0xe1df,0xe17e
0xe1e0,0xe180
0xe1e1,0xe181
0xe1e2,0xe182
0xe1e3,0xe183
0xe1e4,0xe184
0xe1e5,0xe185
0xe1e6,0xe186
0xe1e7,0xe187
0xe1e8,0xe188
0xe1e9,0xe189
0xe1ea,0xe18a
0xe1eb,0xe18b
0xe1ec,0xe18c
0xe1ed,0xe18d
0xe1ee,0xe18e
0xe1ef,0xe18f
0xe1f0,0xe190
0xe1f1,0xe191
0xe1f2,0xe192
0xe1f3,0xe193
0xe1f4,0xe194
0xe1f5,0xe195
0xe1f6,0xe196
0xe1f7,0xe197
0xe1f8,0xe198
0xe1f9,0xe199
0xe1fa,0xe19a
0xe1fb,0xe19b
0xe1fc,0xe19c
0xe1fd,0xe19d
0xe1fe,0xe19e
0xe2a1,0xe19f
0xe2a2,0xe1a0
0xe2a3,0xe1a1
0xe2a4,0xe1a2
0xe2a5,0xe1a3
0xe2a6,0xe1a4
0xe2a7,0xe1a5
0xe2a8,0xe1a6
0xe2a9,0xe1a7
0xe2aa,0xe1a8
0xe2ab,0xe1a9
0xe2ac,0xe1aa
0xe2ad,0xe1ab
0xe2ae,0xe1ac
0xe2af,0xe1ad
0xe2b0,0xe1ae
0xe2b1,0xe1af
0xe2b2,0xe1b0
0xe2b3,0xe1b1
0xe2b4,0xe1b2
0xe2b5,0xe1b3
0xe2b6,0xe1b4
0xe2b7,0xe1b5
0xe2b8,0xe1b6
0xe2b9,0xe1b7
0xe2ba,0xe1b8
0xe2bb,0xe1b9
0xe2bc,0xe1ba
0xe2bd,0xe1bb
0xe2be,0xe1bc
0xe2bf,0xe1bd
0xe2c0,0xe1be
0xe2c1,0xe1bf
0xe2c2,0xe1c0
0xe2c3,0xe1c1
0xe2c4,0xe1c2
0xe2c5,0xe1c3
0xe2c6,0xe1c4
0xe2c7,0xe1c5
0xe2c8,0xe1c6
0xe2c9,0xe1c7
0xe2ca,0xe1c8
0xe2cb,0xe1c9
0xe2cc,0xe1ca
0xe2cd,0xe1cb
0xe2ce,0xe1cc
0xe2cf,0xe1cd
0xe2d0,0xe1ce
0xe2d1,0xe1cf
0xe2d2,0xe1d0
0xe2d3,0xe1d1
0xe2d4,0xe1d2
0xe2d5,0xe1d3
0xe2d6,0xe1d4
0xe2d7,0xe1d5
0xe2d8,0xe1d6
0xe2d9,0xe1d7
0xe2da,0xe1d8
0xe2db,0xe1d9
0xe2dc,0xe1da
0xe2dd,0xe1db
0xe2de,0xe1dc
0xe2df,0xe1dd
0xe2e0,0xe1de
0xe2e1,0xe1df
0xe2e2,0xe1e0
0xe2e3,0xe1e1
0xe2e4,0xe1e2
0xe2e5,0xe1e3
0xe2e6,0xe1e4
0xe2e7,0xe1e5
0xe2e8,0xe1e6
0xe2e9,0xe1e7
0xe2ea,0xe1e8
0xe2eb,0xe1e9
0xe2ec,0xe1ea
0xe2ed,0xe1eb
0xe2ee,0xe1ec
0xe2ef,0xe1ed
0xe2f0,0xe1ee
0xe2f1,0xe1ef
0xe2f2,0xe1f0
0xe2f3,0xe1f1
0xe2f4,0xe1f2
0xe2f5,0xe1f3
0xe2f6,0xe1f4
0xe2f7,0xe1f5
0xe2f8,0xe1f6
0xe2f9,0xe1f7
0xe2fa,0xe1f8
0xe2fb,0xe1f9
0xe2fc,0xe1fa
0xe2fd,0xe1fb
0xe2fe,0xe1fc
0xe3a1,0xe240
0xe3a2,0xe241
0xe3a3,0xe242
0xe3a4,0xe243
0xe3a5,0xe244
0xe3a6,0xe245
0xe3a7,0xe246
0xe3a8,0xe247
0xe3a9,0xe248
0xe3aa,0xe249
0xe3ab,0xe24a
0xe3ac,0xe24b
0xe3ad,0xe24c
0xe3ae,0xe24d
0xe3af,0xe24e
0xe3b0,0xe24f
0xe3b1,0xe250
0xe3b2,0xe251
0xe3b3,0xe252
0xe3b4,0xe253
0xe3b5,0xe254
0xe3b6,0xe255
0xe3b7,0xe256
0xe3b8,0xe257
0xe3b9,0xe258
0xe3ba,0xe259
0xe3bb,0xe25a
0xe3bc,0xe25b
0xe3bd,0xe25c
0xe3be,0xe25d
0xe3bf,0xe25e
0xe3c0,0xe25f
0xe3c1,0xe260
0xe3c2,0xe261
0xe3c3,0xe262
0xe3c4,0xe263
0xe3c5,0xe264
0xe3c6,0xe265
0xe3c7,0xe266
0xe3c8,0xe267
0xe3c9,0xe268
0xe3ca,0xe269
0xe3cb,0xe26a
0xe3cc,0xe26b
0xe3cd,0xe26c
0xe3ce,0xe26d
0xe3cf,0xe26e
0xe3d0,0xe26f
0xe3d1,0xe270
0xe3d2,0xe271
0xe3d3,0xe272
0xe3d4,0xe273
0xe3d5,0xe274
0xe3d6,0xe275
0xe3d7,0xe276
0xe3d8,0xe277
0xe3d9,0xe278
0xe3da,0xe279
0xe3db,0xe27a
0xe3dc,0xe27b
0xe3dd,0xe27c
0xe3de,0xe27d
0xe3df,0xe27e
0xe3e0,0xe280
0xe3e1,0xe281
0xe3e2,0xe282
0xe3e3,0xe283
0xe3e4,0xe284
0xe3e5,0xe285
0xe3e6,0xe286
0xe3e7,0xe287
0xe3e8,0xe288
0xe3e9,0xe289
0xe3ea,0xe28a
0xe3eb,0xe28b
0xe3ec,0xe28c
0xe3ed,0xe28d
0xe3ee,0xe28e
0xe3ef,0xe28f
0xe3f0,0xe290
0xe3f1,0xe291
0xe3f2,0xe292
0xe3f3,0xe293
0xe3f4,0xe294
0xe3f5,0xe295
0xe3f6,0xe296
0xe3f7,0xe297
0xe3f8,0xe298
0xe3f9,0xe299
0xe3fa,0xe29a
0xe3fb,0xe29b
0xe3fc,0xe29c
0xe3fd,0xe29d
0xe3fe,0xe29e
0xe4a1,0xe29f
0xe4a2,0xe2a0
0xe4a3,0xe2a1
0xe4a4,0xe2a2
0xe4a5,0xe2a3
0xe4a6,0xe2a4
0xe4a7,0xe2a5
0xe4a8,0xe2a6
0xe4a9,0xe2a7
0xe4aa,0xe2a8
0xe4ab,0xe2a9
0xe4ac,0xe2aa
0xe4ad,0xe2ab
0xe4ae,0xe2ac
0xe4af,0xe2ad
0xe4b0,0xe2ae
0xe4b1,0xe2af
0xe4b2,0xe2b0
0xe4b3,0xe2b1
0xe4b4,0xe2b2
0xe4b5,0xe2b3
0xe4b6,0xe2b4
0xe4b7,0xe2b5
0xe4b8,0xe2b6
0xe4b9,0xe2b7
0xe4ba,0xe2b8
0xe4bb,0xe2b9
0xe4bc,0xe2ba
0xe4bd,0xe2bb
0xe4be,0xe2bc
0xe4bf,0xe2bd
0xe4c0,0xe2be
0xe4c1,0xe2bf
0xe4c2,0xe2c0
0xe4c3,0xe2c1
0xe4c4,0xe2c2
0xe4c5,0xe2c3
0xe4c6,0xe2c4
0xe4c7,0xe2c5
0xe4c8,0xe2c6
0xe4c9,0xe2c7
0xe4ca,0xe2c8
0xe4cb,0xe2c9
0xe4cc,0xe2ca
0xe4cd,0xe2cb
0xe4ce,0xe2cc
0xe4cf,0xe2cd
0xe4d0,0xe2ce
0xe4d1,0xe2cf
0xe4d2,0xe2d0
0xe4d3,0xe2d1
0xe4d4,0xe2d2
0xe4d5,0xe2d3
0xe4d6,0xe2d4
0xe4d7,0xe2d5
0xe4d8,0xe2d6
0xe4d9,0xe2d7
0xe4da,0xe2d8
0xe4db,0xe2d9
0xe4dc,0xe2da
0xe4dd,0xe2db
0xe4de,0xe2dc
0xe4df,0xe2dd
0xe4e0,0xe2de
0xe4e1,0xe2df
0xe4e2,0xe2e0
0xe4e3,0xe2e1
0xe4e4,0xe2e2
0xe4e5,0xe2e3
0xe4e6,0xe2e4
0xe4e7,0xe2e5
0xe4e8,0xe2e6
0xe4e9,0xe2e7
0xe4ea,0xe2e8
0xe4eb,0xe2e9
0xe4ec,0xe2ea
0xe4ed,0xe2eb
0xe4ee,0xe2ec
0xe4ef,0xe2ed
0xe4f0,0xe2ee
0xe4f1,0xe2ef
0xe4f2,0xe2f0
0xe4f3,0xe2f1
0xe4f4,0xe2f2
0xe4f5,0xe2f3
0xe4f6,0xe2f4
0xe4f7,0xe2f5
0xe4f8,0xe2f6
0xe4f9,0xe2f7
0xe4fa,0xe2f8
0xe4fb,0xe2f9
0xe4fc,0xe2fa
0xe4fd,0xe2fb
0xe4fe,0xe2fc
0xe5a1,0xe340
0xe5a2,0xe341
0xe5a3,0xe342
0xe5a4,0xe343
0xe5a5,0xe344
0xe5a6,0xe345
0xe5a7,0xe346
0xe5a8,0xe347
0xe5a9,0xe348
0xe5aa,0xe349
0xe5ab,0xe34a
0xe5ac,0xe34b
0xe5ad,0xe34c
0xe5ae,0xe34d
0xe5af,0xe34e
0xe5b0,0xe34f
0xe5b1,0xe350
0xe5b2,0xe351
0xe5b3,0xe352
0xe5b4,0xe353
0xe5b5,0xe354
0xe5b6,0xe355
0xe5b7,0xe356
0xe5b8,0xe357
0xe5b9,0xe358
0xe5ba,0xe359
0xe5bb,0xe35a
0xe5bc,0xe35b
0xe5bd,0xe35c
0xe5be,0xe35d
0xe5bf,0xe35e
0xe5c0,0xe35f
0xe5c1,0xe360
0xe5c2,0xe361
0xe5c3,0xe362
0xe5c4,0xe363
0xe5c5,0xe364
0xe5c6,0xe365
0xe5c7,0xe366
0xe5c8,0xe367
0xe5c9,0xe368
0xe5ca,0xe369
0xe5cb,0xe36a
0xe5cc,0xe36b
0xe5cd,0xe36c
0xe5ce,0xe36d
0xe5cf,0xe36e
0xe5d0,0xe36f
0xe5d1,0xe370
0xe5d2,0xe371
0xe5d3,0xe372
0xe5d4,0xe373
0xe5d5,0xe374
0xe5d6,0xe375
0xe5d7,0xe376
0xe5d8,0xe377
0xe5d9,0xe378
0xe5da,0xe379
0xe5db,0xe37a
0xe5dc,0xe37b
0xe5dd,0xe37c
0xe5de,0xe37d
0xe5df,0xe37e
0xe5e0,0xe380
0xe5e1,0xe381
0xe5e2,0xe382
0xe5e3,0xe383
0xe5e4,0xe384
0xe5e5,0xe385
0xe5e6,0xe386
0xe5e7,0xe387
0xe5e8,0xe388
0xe5e9,0xe389
0xe5ea,0xe38a
0xe5eb,0xe38b
0xe5ec,0xe38c
0xe5ed,0xe38d
0xe5ee,0xe38e
0xe5ef,0xe38f
0xe5f0,0xe390
0xe5f1,0xe391
0xe5f2,0xe392
0xe5f3,0xe393
0xe5f4,0xe394
0xe5f5,0xe395
0xe5f6,0xe396
0xe5f7,0xe397
0xe5f8,0xe398
0xe5f9,0xe399
0xe5fa,0xe39a
0xe5fb,0xe39b
0xe5fc,0xe39c
0xe5fd,0xe39d
0xe5fe,0xe39e
0xe6a1,0xe39f
0xe6a2,0xe3a0
0xe6a3,0xe3a1
0xe6a4,0xe3a2
0xe6a5,0xe3a3
0xe6a6,0xe3a4
0xe6a7,0xe3a5
0xe6a8,0xe3a6
0xe6a9,0xe3a7
0xe6aa,0xe3a8
0xe6ab,0xe3a9
0xe6ac,0xe3aa
0xe6ad,0xe3ab
0xe6ae,0xe3ac
0xe6af,0xe3ad
0xe6b0,0xe3ae
0xe6b1,0xe3af
0xe6b2,0xe3b0
0xe6b3,0xe3b1
0xe6b4,0xe3b2
0xe6b5,0xe3b3
0xe6b6,0xe3b4
0xe6b7,0xe3b5
0xe6b8,0xe3b6
0xe6b9,0xe3b7
0xe6ba,0xe3b8
0xe6bb,0xe3b9
0xe6bc,0xe3ba
0xe6bd,0xe3bb
0xe6be,0xe3bc
0xe6bf,0xe3bd
0xe6c0,0xe3be
0xe6c1,0xe3bf
0xe6c2,0xe3c0
0xe6c3,0xe3c1
0xe6c4,0xe3c2
0xe6c5,0xe3c3
0xe6c6,0xe3c4
0xe6c7,0xe3c5
0xe6c8,0xe3c6
0xe6c9,0xe3c7
0xe6ca,0xe3c8
0xe6cb,0xe3c9
0xe6cc,0xe3ca
0xe6cd,0xe3cb
0xe6ce,0xe3cc
0xe6cf,0xe3cd
0xe6d0,0xe3ce
0xe6d1,0xe3cf
0xe6d2,0xe3d0
0xe6d3,0xe3d1
0xe6d4,0xe3d2
0xe6d5,0xe3d3
0xe6d6,0xe3d4
0xe6d7,0xe3d5
0xe6d8,0xe3d6
0xe6d9,0xe3d7
0xe6da,0xe3d8
0xe6db,0xe3d9
0xe6dc,0xe3da
0xe6dd,0xe3db
0xe6de,0xe3dc
0xe6df,0xe3dd
0xe6e0,0xe3de
0xe6e1,0xe3df
0xe6e2,0xe3e0
0xe6e3,0xe3e1
0xe6e4,0xe3e2
0xe6e5,0xe3e3
0xe6e6,0xe3e4
0xe6e7,0xe3e5
0xe6e8,0xe3e6
0xe6e9,0xe3e7
0xe6ea,0xe3e8
0xe6eb,0xe3e9
0xe6ec,0xe3ea
0xe6ed,0xe3eb
0xe6ee,0xe3ec
0xe6ef,0xe3ed
0xe6f0,0xe3ee
0xe6f1,0xe3ef
0xe6f2,0xe3f0
0xe6f3,0xe3f1
0xe6f4,0xe3f2
0xe6f5,0xe3f3
0xe6f6,0xe3f4
0xe6f7,0xe3f5
0xe6f8,0xe3f6
0xe6f9,0xe3f7
0xe6fa,0xe3f8
0xe6fb,0xe3f9
0xe6fc,0xe3fa
0xe6fd,0xe3fb
0xe6fe,0xe3fc
0xe7a1,0xe440
0xe7a2,0xe441
0xe7a3,0xe442
0xe7a4,0xe443
0xe7a5,0xe444
0xe7a6,0xe445
0xe7a7,0xe446
0xe7a8,0xe447
0xe7a9,0xe448
0xe7aa,0xe449
0xe7ab,0xe44a
0xe7ac,0xe44b
0xe7ad,0xe44c
0xe7ae,0xe44d
0xe7af,0xe44e
0xe7b0,0xe44f
0xe7b1,0xe450
0xe7b2,0xe451
0xe7b3,0xe452
0xe7b4,0xe453
0xe7b5,0xe454
0xe7b6,0xe455
0xe7b7,0xe456
0xe7b8,0xe457
0xe7b9,0xe458
0xe7ba,0xe459
0xe7bb,0xe45a
0xe7bc,0xe45b
0xe7bd,0xe45c
0xe7be,0xe45d
0xe7bf,0xe45e
0xe7c0,0xe45f
0xe7c1,0xe460
0xe7c2,0xe461
0xe7c3,0xe462
0xe7c4,0xe463
0xe7c5,0xe464
0xe7c6,0xe465
0xe7c7,0xe466
0xe7c8,0xe467
0xe7c9,0xe468
0xe7ca,0xe469
0xe7cb,0xe46a
0xe7cc,0xe46b
0xe7cd,0xe46c
0xe7ce,0xe46d
0xe7cf,0xe46e
0xe7d0,0xe46f
0xe7d1,0xe470
0xe7d2,0xe471
0xe7d3,0xe472
0xe7d4,0xe473
0xe7d5,0xe474
0xe7d6,0xe475
0xe7d7,0xe476
0xe7d8,0xe477
0xe7d9,0xe478
0xe7da,0xe479
0xe7db,0xe47a
0xe7dc,0xe47b
0xe7dd,0xe47c
0xe7de,0xe47d
0xe7df,0xe47e
0xe7e0,0xe480
0xe7e1,0xe481
0xe7e2,0xe482
0xe7e3,0xe483
0xe7e4,0xe484
0xe7e5,0xe485
0xe7e6,0xe486
0xe7e7,0xe487
0xe7e8,0xe488
